DATEMONTHINT,STATION,RIDERS_PER_WEEKDAY,,
201507,Potomac Avenue,3703.2,,
201507,Prince George's Plaza,4921.1,,
201507,Reagan Washington National Airport,7027.8,,
201507,Rhode Island Avenue,5796.5,,
201507,Rockville,4533.1,,
201507,Rosslyn,15618.5,,
201507,Shady Grove,12443.3,,
201507,Shaw-Howard University,5098.6,,
201507,Silver Spring,13075.6,,
201507,Smithsonian,14310.5,,
201507,Southern Avenue,5140.2,,
201507,Spring Hill,1481.8,,
201507,Stadium-Armory,2632.8,,
201507,Suitland,5215.6,,
201507,Takoma,5647.4,,
201507,Tenleytown-AU,6142.5,,
201507,Twinbrook,4303.6,,
201507,Tysons Corner,3613.2,,
201507,U Street-Cardozo,7361.1,,
201507,Union Station,32048.5,,
201507,Van Dorn Street,3379.6,,
201507,Van Ness-UDC,6051,,
201507,Vienna,11075.5,,
201507,Virginia Square-GMU,4079,,
201507,Waterfront,4259.1,,
201507,West Falls Church,2938.3,,
201507,West Hyattsville,3718,,
201507,Wheaton,4145.3,,
201507,White Flint,3868,,
201507,Wiehle,9000.5,,
201507,Woodley Park-Zoo,7955.7,,
201508,Addison Road,3184,,
201508,Anacostia,6865.7,,
201508,Archives-Navy Memorial,9040.1,,
201508,Arlington Cemetery,1652.5,,
201508,Ballston,10738.2,,
201508,Benning Road,2770.3,,
201508,Bethesda,9414.6,,
201508,Braddock Road,4491.4,,
201508,Branch Avenue,5669.2,,
201508,Brookland,5754.7,,
201508,Capitol Heights,1823.6,,
201508,Capitol South,6177.2,,
201508,Cheverly,1218.1,,
201508,Clarendon,4533.7,,
201508,Cleveland Park,3934.2,,
201508,College Park-U of MD,4040.2,,
201508,Columbia Heights,11298.4,,
201508,Congress Heights,2426.6,,
201508,Court House,6969.1,,
201508,Crystal City,11307.8,,
201508,Deanwood,1394.1,,
201508,Dunn Loring,3975.3,,
201508,Dupont Circle,18352,,
201508,East Falls Church,4026.9,,
201508,Eastern Market,5335.8,,
201508,Eisenhower Avenue,1644.8,,
201508,Farragut North,22609.1,,
201508,Farragut West,20211.2,,
201508,Federal Center SW,4781.4,,
201508,Federal Triangle,7545.3,,
201508,Foggy Bottom,19524.5,,
201508,Forest Glen,2227.2,,
201508,Fort Totten,7388.7,,
201508,Franconia-Springfield,7425.2,,
201508,Friendship Heights,8378.1,,
201508,Gallery Place-Chinatown,23442.1,,
201508,Georgia Avenue-Petworth,5742.5,,
201508,Glenmont,5765.2,,
201508,Greenbelt,6118.1,,
201508,Greensboro,1046,,
201508,Grosvenor,5114.1,,
201508,Huntington,7491.9,,
201508,Judiciary Square,8317.5,,
201508,King St-Old Town,8144.8,,
201508,L'Enfant Plaza,19911.3,,
201508,Landover,1776.3,,
201508,Largo Town Center,4648.4,,
201508,McLean,1633.8,,
201508,McPherson Square,14009.8,,
201508,Medical Center,5536.7,,
201508,Metro Center,24389.2,,
201508,Minnesota Avenue,2401.2,,
201508,Morgan Blvd.,2126.1,,
201508,Mt. Vernon Square-UDC,3940.8,,
201508,Navy Yard-Ballpark,11398.8,,
201508,Naylor Road,2636.2,,
201508,New Carrollton,7716.6,,
201508,NoMa-Gallaudet U,8562.1,,
201508,Pentagon,14355.2,,
201508,Pentagon City,13060.7,,
201508,Potomac Avenue,3277.7,,
201508,Prince George's Plaza,4710,,
201508,Reagan Washington National Airport,6686.1,,
201508,Rhode Island Avenue,5476.2,,
201508,Rockville,4217.3,,
201508,Rosslyn,14007.7,,
201508,Shady Grove,11738.6,,
201508,Shaw-Howard University,4765,,
201508,Silver Spring,12225.8,,
201508,Smithsonian,10333.3,,
201508,Southern Avenue,4947.9,,
201508,Spring Hill,1273.5,,
201508,Stadium-Armory,2331,,
201508,Suitland,5124.8,,
201508,Takoma,5254.1,,
201508,Tenleytown-AU,5693.8,,
201508,Twinbrook,4065.2,,
201508,Tysons Corner,3262.5,,
201508,U Street-Cardozo,6635.8,,
201508,Union Station,28408.8,,
201508,Van Dorn Street,3201.8,,
201508,Van Ness-UDC,5663.8,,
201508,Vienna,10179,,
201508,Virginia Square-GMU,3793.9,,
201508,Waterfront,3964,,
201508,West Falls Church,2700.2,,
201508,West Hyattsville,3651.8,,
201508,Wheaton,4008.9,,
201508,White Flint,3596.9,,
201508,Wiehle,8101.3,,
201508,Woodley Park-Zoo,6780.5,,
201509,Addison Road,3127.6,,
201509,Anacostia,7053.6,,
201509,Archives-Navy Memorial,8316.1,,
201509,Arlington Cemetery,1181.5,,
201509,Ballston,10935.9,,
201509,Benning Road,2746.4,,
201509,Bethesda,9745.8,,
201509,Braddock Road,4536.8,,
201509,Branch Avenue,5792.8,,
201509,Brookland,7178.3,,
201509,Capitol Heights,1900.8,,
201509,Capitol South,7099.4,,
201509,Cheverly,1230.9,,
201509,Clarendon,4472.3,,
201509,Cleveland Park,3946.7,,
201509,College Park-U of MD,4362.4,,
201509,Columbia Heights,11582.8,,
201509,Congress Heights,2505.3,,
201509,Court House,7034.9,,
201509,Crystal City,11287.8,,
201509,Deanwood,1406.5,,
201509,Dunn Loring,4075.5,,
201509,Dupont Circle,18293.4,,
201509,East Falls Church,4089.7,,
201509,Eastern Market,5514.7,,
201509,Eisenhower Avenue,1595.8,,
201509,Farragut North,23153.9,,
201509,Farragut West,20432.2,,
201509,Federal Center SW,4880.9,,
201509,Federal Triangle,7422.1,,
201509,Foggy Bottom,20672.8,,
201509,Forest Glen,2239.6,,
201509,Fort Totten,7799.3,,
201509,Franconia-Springfield,7248.3,,
201509,Friendship Heights,8594,,
201509,Gallery Place-Chinatown,22467,,
201509,Georgia Avenue-Petworth,5880.1,,
201509,Glenmont,5834.3,,
201509,Greenbelt,6118.9,,
201509,Greensboro,1087.4,,
201509,Grosvenor,5235.1,,
201509,Huntington,7330.3,,
201509,Judiciary Square,8162.9,,
201509,King St-Old Town,8118,,
201509,L'Enfant Plaza,19125.6,,
201509,Landover,1776.3,,
201509,Largo Town Center,4503.7,,
201509,McLean,1655.9,,
201509,McPherson Square,14215,,
201509,Medical Center,5483.4,,
201509,Metro Center,24090.1,,
201509,Minnesota Avenue,2335,,
201509,Morgan Blvd.,2065.1,,
201509,Mt. Vernon Square-UDC,4240.1,,
201509,Navy Yard-Ballpark,10190.3,,
201509,Naylor Road,2679.6,,
201509,New Carrollton,7505.7,,
201509,NoMa-Gallaudet U,8966.7,,
201509,Pentagon,14412,,
201509,Pentagon City,12606.7,,
201509,Potomac Avenue,3374.2,,
201509,Prince George's Plaza,4674.1,,
201509,Reagan Washington National Airport,6535.1,,
201509,Rhode Island Avenue,5827.1,,
201509,Rockville,4320.8,,
201509,Rosslyn,13776.2,,
201509,Shady Grove,11624.3,,
201509,Shaw-Howard University,5161.1,,
201509,Silver Spring,12427.1,,
201509,Smithsonian,8356,,
201509,Southern Avenue,5059.7,,
201509,Spring Hill,1216.6,,
201509,Stadium-Armory,2827.9,,
201509,Suitland,5267.6,,
201509,Takoma,5247.3,,
201509,Tenleytown-AU,6739.4,,
201509,Twinbrook,4165.2,,
201509,Tysons Corner,3039.5,,
201509,U Street-Cardozo,6852.9,,
201509,Union Station,28666,,
201509,Van Dorn Street,3174.5,,
201509,Van Ness-UDC,6008.2,,
201509,Vienna,10290.6,,
201509,Virginia Square-GMU,3917.6,,
201509,Waterfront,4019.8,,
201509,West Falls Church,2795.9,,
201509,West Hyattsville,3759.9,,
201509,Wheaton,3882.5,,
201509,White Flint,3662.6,,
201509,Wiehle,7992.8,,
201509,Woodley Park-Zoo,5988.5,,
201510,Addison Road,3013,,
201510,Anacostia,7059.2,,
201510,Archives-Navy Memorial,8577.4,,
201510,Arlington Cemetery,1239.2,,
201510,Ballston,11292.4,,
201510,Benning Road,2807.1,,
201510,Bethesda,10251.2,,
201510,Braddock Road,4702.5,,
201510,Branch Avenue,5828.1,,
201510,Brookland,6868,,
201510,Capitol Heights,1922.7,,
201510,Capitol South,7062.6,,
201510,Cheverly,1222.5,,
201510,Clarendon,4521.7,,
201510,Cleveland Park,4081.7,,
201510,College Park-U of MD,4441.2,,
201510,Columbia Heights,12100.8,,
201510,Congress Heights,2499.6,,
201510,Court House,7137.1,,
201510,Crystal City,12087.2,,
201510,Deanwood,1365.4,,
201510,Dunn Loring,4195,,
201510,Dupont Circle,19329.5,,
201510,East Falls Church,4191,,
201510,Eastern Market,5634.4,,
201510,Eisenhower Avenue,1632.6,,
201510,Farragut North,24229.8,,
201510,Farragut West,21038.1,,
201510,Federal Center SW,5067.4,,
201510,Federal Triangle,7660.6,,
201510,Foggy Bottom,21300.9,,
201510,Forest Glen,2319.2,,
201510,Fort Totten,7953.3,,
201510,Franconia-Springfield,7322,,
201510,Friendship Heights,8878.4,,
201510,Gallery Place-Chinatown,24424.6,,
201510,Georgia Avenue-Petworth,6105.1,,
201510,Glenmont,6043.3,,
201510,Greenbelt,6212,,
201510,Greensboro,1094.8,,
201510,Grosvenor,5420.2,,
201510,Huntington,7515,,
201510,Judiciary Square,8550.8,,
201510,King St-Old Town,8324.3,,
201510,L'Enfant Plaza,19843,,
201510,Landover,1730.1,,
201510,Largo Town Center,4483,,
201510,McLean,1660.1,,
201510,McPherson Square,14479.8,,
201510,Medical Center,5633.7,,
201510,Metro Center,25582.5,,
201510,Minnesota Avenue,2377.8,,
201510,Morgan Blvd.,1898.8,,
201510,Mt. Vernon Square-UDC,5246.4,,
201510,Navy Yard-Ballpark,6627.6,,
201510,Naylor Road,2669.5,,
201510,New Carrollton,7263.8,,
201510,NoMa-Gallaudet U,9438.4,,
201510,Pentagon,14886.5,,
201510,Pentagon City,13240.2,,
201510,Potomac Avenue,3727.6,,
201510,Prince George's Plaza,4713.2,,
201510,Reagan Washington National Airport,6861.4,,
201510,Rhode Island Avenue,5929.9,,
201510,Rockville,4423.2,,
201510,Rosslyn,14412.5,,
201510,Shady Grove,12061.1,,
201510,Shaw-Howard University,5265.5,,
201510,Silver Spring,12931.8,,
201510,Smithsonian,8906.2,,
201510,Southern Avenue,5161.6,,
201510,Spring Hill,1219.8,,
201510,Stadium-Armory,2465.1,,
201510,Suitland,5351.1,,
201510,Takoma,5490.5,,
201510,Tenleytown-AU,6862.7,,
201510,Twinbrook,4266.6,,
201510,Tysons Corner,3165.6,,
201510,U Street-Cardozo,7170.4,,
201510,Union Station,30571.8,,
201510,Van Dorn Street,3233.7,,
201510,Van Ness-UDC,6193.6,,
201510,Vienna,10365.4,,
201510,Virginia Square-GMU,3977.5,,
201510,Waterfront,4090.8,,
201510,West Falls Church,2791.6,,
201510,West Hyattsville,3755.8,,
201510,Wheaton,4004.3,,
201510,White Flint,3758.4,,
201510,Wiehle,7996.6,,
201510,Woodley Park-Zoo,6197.9,,
201511,Addison Road,2972.8,,
201511,Anacostia,6753.9,,
201511,Archives-Navy Memorial,8066.2,,
201511,Arlington Cemetery,754.1,,
201511,Ballston,10537.2,,
201511,Benning Road,2753.2,,
201511,Bethesda,9664.3,,
201511,Braddock Road,4419.9,,
201511,Branch Avenue,5483.6,,
201511,Brookland,6410,,
201511,Capitol Heights,1875.9,,
201511,Capitol South,6234.8,,
201511,Cheverly,1145.3,,
201511,Clarendon,4245.8,,
201511,Cleveland Park,3786.1,,
201511,College Park-U of MD,4115.8,,
201511,Columbia Heights,11466.7,,
201511,Congress Heights,2448.8,,
201511,Court House,6692.1,,
201511,Crystal City,10974.4,,
201511,Deanwood,1352.4,,
201511,Dunn Loring,3936.1,,
201511,Dupont Circle,18020.4,,
201511,East Falls Church,3964.7,,
201511,Eastern Market,5194,,
201511,Eisenhower Avenue,1492.9,,
201511,Farragut North,23111.8,,
201511,Farragut West,19921.9,,
201511,Federal Center SW,4873.5,,
201511,Federal Triangle,7072.2,,
201511,Foggy Bottom,19589.1,,
201511,Forest Glen,2237.3,,
201511,Fort Totten,7565.9,,
201511,Franconia-Springfield,6907.8,,
201511,Friendship Heights,8524.2,,
201511,Gallery Place-Chinatown,24438.3,,
201511,Georgia Avenue-Petworth,5960.7,,
201511,Glenmont,5809.9,,
201511,Greenbelt,5890.9,,
201511,Greensboro,1057.8,,
201511,Grosvenor,5255.8,,
201511,Huntington,7057.3,,
201511,Judiciary Square,8078.4,,
201511,King St-Old Town,7624.4,,
201511,L'Enfant Plaza,18598.3,,
201511,Landover,1654.3,,
201511,Largo Town Center,4334.5,,
201511,McLean,1603.9,,
201511,McPherson Square,13568.8,,
201511,Medical Center,5348.7,,
201511,Metro Center,24184.1,,
201511,Minnesota Avenue,2309.6,,
201511,Morgan Blvd.,1840.7,,
201511,Mt. Vernon Square-UDC,4315.9,,
201511,Navy Yard-Ballpark,6315.7,,
201511,Naylor Road,2597.4,,
201511,New Carrollton,7073.8,,
201511,NoMa-Gallaudet U,8830,,
201511,Pentagon,13610.6,,
201511,Pentagon City,12538.3,,
201511,Potomac Avenue,3535.8,,
201511,Prince George's Plaza,4457.7,,
201511,Reagan Washington National Airport,6443.3,,
201511,Rhode Island Avenue,5667.3,,
201511,Rockville,4221.6,,
201511,Rosslyn,13283.4,,
201511,Shady Grove,11311.3,,
201511,Shaw-Howard University,4867.8,,
201511,Silver Spring,12171,,
201511,Smithsonian,7973.8,,
201511,Southern Avenue,4953.5,,
201511,Spring Hill,1134.1,,
201511,Stadium-Armory,2200.1,,
201511,Suitland,5053.7,,
201511,Takoma,5218,,
201511,Tenleytown-AU,6372.1,,
201511,Twinbrook,4096.5,,
201511,Tysons Corner,3184.5,,
201511,U Street-Cardozo,6671.3,,
201511,Union Station,28309.2,,
201511,Van Dorn Street,2995.1,,
201511,Van Ness-UDC,5890.2,,
201511,Vienna,9669.2,,
201511,Virginia Square-GMU,3680.5,,
201511,Waterfront,3872.3,,
201511,West Falls Church,2641.9,,
201511,West Hyattsville,3564.6,,
201511,Wheaton,3855.2,,
201511,White Flint,3618.6,,
201511,Wiehle,7529.9,,
201511,Woodley Park-Zoo,5734.2,,
201512,Addison Road,2869.5,,
201512,Anacostia,6463.8,,
201512,Archives-Navy Memorial,7519.7,,
201512,Arlington Cemetery,563.2,,
201512,Ballston,9425.5,,
201512,Benning Road,2614.5,,
201512,Bethesda,8901.9,,
201512,Braddock Road,4098.6,,
201512,Branch Avenue,5110.5,,
201512,Brookland,5435.9,,
201512,Capitol Heights,1799.4,,
201512,Capitol South,5382.4,,
201512,Cheverly,1089.2,,
201512,Clarendon,4006.6,,
201512,Cleveland Park,3673.7,,
201512,College Park-U of MD,3364.2,,
201512,Columbia Heights,11127.5,,
201512,Congress Heights,2257.8,,
201512,Court House,6035.1,,
201512,Crystal City,9682.9,,
201512,Deanwood,1291.9,,
201512,Dunn Loring,3642,,
201512,Dupont Circle,16215.9,,
201512,East Falls Church,3656.6,,
201512,Eastern Market,4890.6,,
201512,Eisenhower Avenue,1383.8,,
201512,Farragut North,21366.7,,
201512,Farragut West,17948.8,,
201512,Federal Center SW,4774.2,,
201512,Federal Triangle,6878.3,,
201512,Foggy Bottom,16997,,
201512,Forest Glen,2086.3,,
201512,Fort Totten,7139.5,,
201512,Franconia-Springfield,6571.1,,
201512,Friendship Heights,8067.5,,
201512,Gallery Place-Chinatown,24239.8,,
201512,Georgia Avenue-Petworth,5515,,
201512,Glenmont,5472.4,,
201512,Greenbelt,5502.8,,
201512,Greensboro,957.5,,
201512,Grosvenor,4818.1,,
201512,Huntington,6563.4,,
201512,Judiciary Square,7327.2,,
201512,King St-Old Town,6990.3,,
201512,L'Enfant Plaza,17185.9,,
201512,Landover,1562.7,,
201512,Largo Town Center,4072.5,,
201512,McLean,1424.7,,
201512,McPherson Square,12465.3,,
201512,Medical Center,4720.1,,
201512,Metro Center,23559.8,,
201512,Minnesota Avenue,2090.8,,
201512,Morgan Blvd.,1928.4,,
201512,Mt. Vernon Square-UDC,3758.2,,
201512,Navy Yard-Ballpark,5935.3,,
201512,Naylor Road,2520.2,,
201512,New Carrollton,6605.4,,
201512,NoMa-Gallaudet U,7857.4,,
201512,Pentagon,12735,,
201512,Pentagon City,12537.5,,
201512,Potomac Avenue,3261.2,,
201512,Prince George's Plaza,4298.2,,
201512,Reagan Washington National Airport,5576.2,,
201512,Rhode Island Avenue,5282.4,,
201512,Rockville,3921.5,,
201512,Rosslyn,11525.2,,
201512,Shady Grove,10833.3,,
201512,Shaw-Howard University,4301.9,,
201512,Silver Spring,11319,,
201512,Smithsonian,7052.9,,
201512,Southern Avenue,4694.1,,
201512,Spring Hill,1036.2,,
201512,Stadium-Armory,2122.3,,
201512,Suitland,4831.2,,
201512,Takoma,4852.2,,
201512,Tenleytown-AU,5017.5,,
201512,Twinbrook,3843.6,,
201512,Tysons Corner,3216,,
201512,U Street-Cardozo,6094.9,,
201512,Union Station,25500.9,,
201512,Van Dorn Street,2810.9,,
201512,Van Ness-UDC,5139.4,,
201512,Vienna,9104.7,,
201512,Virginia Square-GMU,3323.1,,
201512,Waterfront,3672,,
201512,West Falls Church,2415.7,,
201512,West Hyattsville,3348.9,,
201512,Wheaton,3764,,
201512,White Flint,3261.3,,
201512,Wiehle,6984.4,,
201512,Woodley Park-Zoo,5495.6,,
201601,Addison Road,2531.9,,
201601,Anacostia,5959.8,,
201601,Archives-Navy Memorial,6982.2,,
201601,Arlington Cemetery,353.9,,
201601,Ballston,9722.7,,
201601,Benning Road,2445.3,,
201601,Bethesda,8990.9,,
201601,Braddock Road,4298.4,,
201601,Branch Avenue,4716.8,,
201601,Brookland,5700.5,,
201601,Capitol Heights,1693.4,,
201601,Capitol South,5788.5,,
201601,Cheverly,1018.7,,
201601,Clarendon,4084.5,,
201601,Cleveland Park,3694.6,,
201601,College Park-U of MD,3116.8,,
201601,Columbia Heights,11075.1,,
201601,Congress Heights,2153.6,,
201601,Court House,6334.3,,
201601,Crystal City,9404.3,,
201601,Deanwood,1244.2,,
201601,Dunn Loring,3650.1,,
201601,Dupont Circle,16597.1,,
201601,East Falls Church,3405.1,,
201601,Eastern Market,5096.8,,
201601,Eisenhower Avenue,1305.2,,
201601,Farragut North,21596.2,,
201601,Farragut West,18297.8,,
201601,Federal Center SW,4694.8,,
201601,Federal Triangle,6257.5,,
201601,Foggy Bottom,17861,,
201601,Forest Glen,2009.4,,
201601,Fort Totten,6620.1,,
201601,Franconia-Springfield,6061.3,,
201601,Friendship Heights,7916.7,,
201601,Gallery Place-Chinatown,22386.3,,
201601,Georgia Avenue-Petworth,5616.7,,
201601,Glenmont,5180.1,,
201601,Greenbelt,4968.8,,
201601,Greensboro,960.4,,
201601,Grosvenor,4887.2,,
201601,Huntington,6146,,
201601,Judiciary Square,7414.2,,
201601,King St-Old Town,6349.2,,
201601,L'Enfant Plaza,16508.4,,
201601,Landover,1468.6,,
201601,Largo Town Center,3641.2,,
201601,McLean,1499.9,,
201601,McPherson Square,12551.1,,
201601,Medical Center,4943.2,,
201601,Metro Center,21568.6,,
201601,Minnesota Avenue,2068.5,,
201601,Morgan Blvd.,1611,,
201601,Mt. Vernon Square-UDC,4651.3,,
201601,Navy Yard-Ballpark,5888.3,,
201601,Naylor Road,2188,,
201601,New Carrollton,6127.2,,
201601,NoMa-Gallaudet U,7732.4,,
201601,Pentagon,12412.3,,
201601,Pentagon City,10999.8,,
201601,Potomac Avenue,3246.7,,
201601,Prince George's Plaza,3880.4,,
201601,Reagan Washington National Airport,5051.6,,
201601,Rhode Island Avenue,5040.1,,
201601,Rockville,3637.3,,
201601,Rosslyn,11972.2,,
201601,Shady Grove,10074.6,,
201601,Shaw-Howard University,4496.8,,
201601,Silver Spring,10712.1,,
201601,Smithsonian,6119.9,,
201601,Southern Avenue,4134.7,,
201601,Spring Hill,929.6,,
201601,Stadium-Armory,2229.7,,
201601,Suitland,4334.9,,
201601,Takoma,4650.9,,
201601,Tenleytown-AU,5836.4,,
201601,Twinbrook,3637.2,,
201601,Tysons Corner,2510.4,,
201601,U Street-Cardozo,6134.5,,
201601,Union Station,25384.9,,
201601,Van Dorn Street,2823.8,,
201601,Van Ness-UDC,5511.4,,
201601,Vienna,8263.7,,
201601,Virginia Square-GMU,3365.1,,
201601,Waterfront,3647.1,,
201601,West Falls Church,2310,,
201601,West Hyattsville,3065.5,,
201601,Wheaton,3387.4,,
201601,White Flint,3318.6,,
201601,Wiehle,6228.1,,
201601,Woodley Park-Zoo,4865.5,,
201602,Addison Road,2971.2,,
201602,Anacostia,6799.1,,
201602,Archives-Navy Memorial,7829.4,,
201602,Arlington Cemetery,362.7,,
201602,Ballston,10759.1,,
201602,Benning Road,2823.3,,
201602,Bethesda,9883,,
201602,Braddock Road,4542.8,,
201602,Branch Avenue,5448.7,,
201602,Brookland,6323.8,,
201602,Capitol Heights,1893.4,,
201602,Capitol South,6956.6,,
201602,Cheverly,1152.8,,
201602,Clarendon,4423,,
201602,Cleveland Park,3960.9,,
201602,College Park-U of MD,4067.7,,
201602,Columbia Heights,11840.4,,
201602,Congress Heights,2430.5,,
201602,Court House,7074.4,,
201602,Crystal City,11479.8,,
201602,Deanwood,1346.7,,
201602,Dunn Loring,4081.4,,
201602,Dupont Circle,18653.1,,
201602,East Falls Church,3912.6,,
201602,Eastern Market,5499.9,,
201602,Eisenhower Avenue,1485.8,,
201602,Farragut North,24597,,
201602,Farragut West,20917.1,,
201602,Federal Center SW,5697.2,,
201602,Federal Triangle,7381.4,,
201602,Foggy Bottom,20120.8,,
201602,Forest Glen,2230.3,,
201602,Fort Totten,7542.5,,
201602,Franconia-Springfield,6820.9,,
201602,Friendship Heights,8503,,
201602,Gallery Place-Chinatown,25537.3,,
201602,Georgia Avenue-Petworth,6150.6,,
201602,Glenmont,5880.5,,
201602,Greenbelt,5737.7,,
201602,Greensboro,1079.1,,
201602,Grosvenor,5205.5,,
201602,Huntington,7002,,
201602,Judiciary Square,8722.2,,
201602,King St-Old Town,7237.6,,
201602,L'Enfant Plaza,19342.6,,
201602,Landover,1667.2,,
201602,Largo Town Center,4434.5,,
201602,McLean,1562.2,,
201602,McPherson Square,14340,,
201602,Medical Center,5591.2,,
201602,Metro Center,24329.8,,
201602,Minnesota Avenue,2387.2,,
201602,Morgan Blvd.,1848.7,,
201602,Mt. Vernon Square-UDC,4242.5,,
201602,Navy Yard-Ballpark,6834.4,,
201602,Naylor Road,2471.3,,
201602,New Carrollton,7209.3,,
201602,NoMa-Gallaudet U,9037.5,,
